timestamp_utc,price_eur_per_mwh,price_eur_per_kwh,currency,unit,timestamp_europe_amsterdam
2024-02-08 16:00:00+00:00,77.2,0.0772,EUR,MWH,2024-02-08 17:00:00+01:00
2024-02-08 17:00:00+00:00,84.0,0.084,EUR,MWH,2024-02-08 18:00:00+01:00
2024-02-08 18:00:00+00:00,81.5,0.0815,EUR,MWH,2024-02-08 19:00:00+01:00
2024-02-08 19:00:00+00:00,77.57,0.07757,EUR,MWH,2024-02-08 20:00:00+01:00
2024-02-08 20:00:00+00:00,75.0,0.075,EUR,MWH,2024-02-08 21:00:00+01:00
2024-02-08 21:00:00+00:00,70.82,0.07082,EUR,MWH,2024-02-08 22:00:00+01:00
2024-02-08 22:00:00+00:00,61.64,0.06164,EUR,MWH,2024-02-08 23:00:00+01:00
2024-02-08 23:00:00+00:00,60.36,0.06036,EUR,MWH,2024-02-09 00:00:00+01:00
2024-02-09 00:00:00+00:00,52.16,0.05216,EUR,MWH,2024-02-09 01:00:00+01:00
2024-02-09 01:00:00+00:00,47.15,0.04715,EUR,MWH,2024-02-09 02:00:00+01:00
2024-02-09 02:00:00+00:00,42.1,0.0421,EUR,MWH,2024-02-09 03:00:00+01:00
2024-02-09 03:00:00+00:00,41.3,0.041299999999999996,EUR,MWH,2024-02-09 04:00:00+01:00
2024-02-09 04:00:00+00:00,44.88,0.04488,EUR,MWH,2024-02-09 05:00:00+01:00
2024-02-09 05:00:00+00:00,52.88,0.05288,EUR,MWH,2024-02-09 06:00:00+01:00
2024-02-09 06:00:00+00:00,63.7,0.0637,EUR,MWH,2024-02-09 07:00:00+01:00
2024-02-09 07:00:00+00:00,67.89,0.06789,EUR,MWH,2024-02-09 08:00:00+01:00
2024-02-09 08:00:00+00:00,67.83,0.06783,EUR,MWH,2024-02-09 09:00:00+01:00
2024-02-09 09:00:00+00:00,68.82,0.06881999999999999,EUR,MWH,2024-02-09 10:00:00+01:00
2024-02-09 10:00:00+00:00,67.61,0.06761,EUR,MWH,2024-02-09 11:00:00+01:00
2024-02-09 11:00:00+00:00,64.55,0.06455,EUR,MWH,2024-02-09 12:00:00+01:00
2024-02-09 12:00:00+00:00,63.7,0.0637,EUR,MWH,2024-02-09 13:00:00+01:00
2024-02-09 13:00:00+00:00,68.68,0.06868,EUR,MWH,2024-02-09 14:00:00+01:00
2024-02-09 14:00:00+00:00,75.46,0.07546,EUR,MWH,2024-02-09 15:00:00+01:00
2024-02-09 15:00:00+00:00,82.38,0.08238,EUR,MWH,2024-02-09 16:00:00+01:00
2024-02-09 16:00:00+00:00,92.49,0.09248999999999999,EUR,MWH,2024-02-09 17:00:00+01:00
2024-02-09 17:00:00+00:00,94.29,0.09429000000000001,EUR,MWH,2024-02-09 18:00:00+01:00
2024-02-09 18:00:00+00:00,87.1,0.0871,EUR,MWH,2024-02-09 19:00:00+01:00
2024-02-09 19:00:00+00:00,80.54,0.08054,EUR,MWH,2024-02-09 20:00:00+01:00
2024-02-09 20:00:00+00:00,75.22,0.07522,EUR,MWH,2024-02-09 21:00:00+01:00
2024-02-09 21:00:00+00:00,74.91,0.07490999999999999,EUR,MWH,2024-02-09 22:00:00+01:00
2024-02-09 22:00:00+00:00,70.94,0.07094,EUR,MWH,2024-02-09 23:00:00+01:00
2024-02-09 23:00:00+00:00,63.1,0.0631,EUR,MWH,2024-02-10 00:00:00+01:00
2024-02-10 00:00:00+00:00,64.08,0.06408,EUR,MWH,2024-02-10 01:00:00+01:00
2024-02-10 01:00:00+00:00,64.4,0.0644,EUR,MWH,2024-02-10 02:00:00+01:00
2024-02-10 02:00:00+00:00,64.39,0.06439,EUR,MWH,2024-02-10 03:00:00+01:00
2024-02-10 03:00:00+00:00,64.41,0.06441,EUR,MWH,2024-02-10 04:00:00+01:00
2024-02-10 04:00:00+00:00,65.82,0.06581999999999999,EUR,MWH,2024-02-10 05:00:00+01:00
2024-02-10 05:00:00+00:00,70.91,0.07091,EUR,MWH,2024-02-10 06:00:00+01:00
2024-02-10 06:00:00+00:00,74.86,0.07486,EUR,MWH,2024-02-10 07:00:00+01:00
2024-02-10 07:00:00+00:00,77.7,0.0777,EUR,MWH,2024-02-10 08:00:00+01:00
2024-02-10 08:00:00+00:00,80.38,0.08038,EUR,MWH,2024-02-10 09:00:00+01:00
2024-02-10 09:00:00+00:00,75.4,0.07540000000000001,EUR,MWH,2024-02-10 10:00:00+01:00
2024-02-10 10:00:00+00:00,70.42,0.07042,EUR,MWH,2024-02-10 11:00:00+01:00
2024-02-10 11:00:00+00:00,68.5,0.0685,EUR,MWH,2024-02-10 12:00:00+01:00
2024-02-10 12:00:00+00:00,66.72,0.06672,EUR,MWH,2024-02-10 13:00:00+01:00
2024-02-10 13:00:00+00:00,69.53,0.06953,EUR,MWH,2024-02-10 14:00:00+01:00
2024-02-10 14:00:00+00:00,77.17,0.07717,EUR,MWH,2024-02-10 15:00:00+01:00
2024-02-10 15:00:00+00:00,85.05,0.08505,EUR,MWH,2024-02-10 16:00:00+01:00
2024-02-10 16:00:00+00:00,89.9,0.08990000000000001,EUR,MWH,2024-02-10 17:00:00+01:00
2024-02-10 17:00:00+00:00,113.6,0.11359999999999999,EUR,MWH,2024-02-10 18:00:00+01:00
2024-02-10 18:00:00+00:00,89.0,0.089,EUR,MWH,2024-02-10 19:00:00+01:00
2024-02-10 19:00:00+00:00,74.4,0.07440000000000001,EUR,MWH,2024-02-10 20:00:00+01:00
2024-02-10 20:00:00+00:00,70.0,0.07,EUR,MWH,2024-02-10 21:00:00+01:00
2024-02-10 21:00:00+00:00,77.21,0.07720999999999999,EUR,MWH,2024-02-10 22:00:00+01:00
2024-02-10 22:00:00+00:00,64.32,0.06431999999999999,EUR,MWH,2024-02-10 23:00:00+01:00
2024-02-10 23:00:00+00:00,68.8,0.0688,EUR,MWH,2024-02-11 00:00:00+01:00
2024-02-11 00:00:00+00:00,59.3,0.0593,EUR,MWH,2024-02-11 01:00:00+01:00
2024-02-11 01:00:00+00:00,52.6,0.0526,EUR,MWH,2024-02-11 02:00:00+01:00
2024-02-11 02:00:00+00:00,46.83,0.04683,EUR,MWH,2024-02-11 03:00:00+01:00
2024-02-11 03:00:00+00:00,46.51,0.046509999999999996,EUR,MWH,2024-02-11 04:00:00+01:00
2024-02-11 04:00:00+00:00,46.25,0.04625,EUR,MWH,2024-02-11 05:00:00+01:00
2024-02-11 05:00:00+00:00,56.4,0.0564,EUR,MWH,2024-02-11 06:00:00+01:00
2024-02-11 06:00:00+00:00,63.03,0.06303,EUR,MWH,2024-02-11 07:00:00+01:00
2024-02-11 07:00:00+00:00,71.0,0.071,EUR,MWH,2024-02-11 08:00:00+01:00
2024-02-11 08:00:00+00:00,66.1,0.06609999999999999,EUR,MWH,2024-02-11 09:00:00+01:00
2024-02-11 09:00:00+00:00,68.4,0.0684,EUR,MWH,2024-02-11 10:00:00+01:00
2024-02-11 10:00:00+00:00,65.46,0.06545999999999999,EUR,MWH,2024-02-11 11:00:00+01:00
2024-02-11 11:00:00+00:00,64.34,0.06434000000000001,EUR,MWH,2024-02-11 12:00:00+01:00
2024-02-11 12:00:00+00:00,63.38,0.06338,EUR,MWH,2024-02-11 13:00:00+01:00
2024-02-11 13:00:00+00:00,64.06,0.06406,EUR,MWH,2024-02-11 14:00:00+01:00
2024-02-11 14:00:00+00:00,68.22,0.06822,EUR,MWH,2024-02-11 15:00:00+01:00
2024-02-11 15:00:00+00:00,72.24,0.07224,EUR,MWH,2024-02-11 16:00:00+01:00
2024-02-11 16:00:00+00:00,79.72,0.07972,EUR,MWH,2024-02-11 17:00:00+01:00
2024-02-11 17:00:00+00:00,112.0,0.112,EUR,MWH,2024-02-11 18:00:00+01:00
2024-02-11 18:00:00+00:00,96.8,0.0968,EUR,MWH,2024-02-11 19:00:00+01:00
2024-02-11 19:00:00+00:00,77.03,0.07703,EUR,MWH,2024-02-11 20:00:00+01:00
2024-02-11 20:00:00+00:00,70.72,0.07072,EUR,MWH,2024-02-11 21:00:00+01:00
2024-02-11 21:00:00+00:00,68.39,0.06839,EUR,MWH,2024-02-11 22:00:00+01:00
2024-02-11 22:00:00+00:00,64.01,0.06401000000000001,EUR,MWH,2024-02-11 23:00:00+01:00
2024-02-11 23:00:00+00:00,64.35,0.06434999999999999,EUR,MWH,2024-02-12 00:00:00+01:00
2024-02-12 00:00:00+00:00,61.65,0.061649999999999996,EUR,MWH,2024-02-12 01:00:00+01:00
2024-02-12 01:00:00+00:00,60.73,0.06073,EUR,MWH,2024-02-12 02:00:00+01:00
2024-02-12 02:00:00+00:00,59.47,0.05947,EUR,MWH,2024-02-12 03:00:00+01:00
2024-02-12 03:00:00+00:00,59.21,0.05921,EUR,MWH,2024-02-12 04:00:00+01:00
2024-02-12 04:00:00+00:00,65.0,0.065,EUR,MWH,2024-02-12 05:00:00+01:00
2024-02-12 05:00:00+00:00,76.0,0.076,EUR,MWH,2024-02-12 06:00:00+01:00
2024-02-12 06:00:00+00:00,85.41,0.08541,EUR,MWH,2024-02-12 07:00:00+01:00
2024-02-12 07:00:00+00:00,104.0,0.104,EUR,MWH,2024-02-12 08:00:00+01:00
2024-02-12 08:00:00+00:00,96.5,0.0965,EUR,MWH,2024-02-12 09:00:00+01:00
2024-02-12 09:00:00+00:00,85.47,0.08547,EUR,MWH,2024-02-12 10:00:00+01:00
2024-02-12 10:00:00+00:00,79.09,0.07909000000000001,EUR,MWH,2024-02-12 11:00:00+01:00
2024-02-12 11:00:00+00:00,67.42,0.06742000000000001,EUR,MWH,2024-02-12 12:00:00+01:00
2024-02-12 12:00:00+00:00,63.86,0.06386,EUR,MWH,2024-02-12 13:00:00+01:00
2024-02-12 13:00:00+00:00,64.13,0.06412999999999999,EUR,MWH,2024-02-12 14:00:00+01:00
2024-02-12 14:00:00+00:00,66.65,0.06665,EUR,MWH,2024-02-12 15:00:00+01:00
2024-02-12 15:00:00+00:00,77.1,0.07709999999999999,EUR,MWH,2024-02-12 16:00:00+01:00
2024-02-12 16:00:00+00:00,90.69,0.09068999999999999,EUR,MWH,2024-02-12 17:00:00+01:00
2024-02-12 17:00:00+00:00,96.0,0.096,EUR,MWH,2024-02-12 18:00:00+01:00
2024-02-12 18:00:00+00:00,89.08,0.08907999999999999,EUR,MWH,2024-02-12 19:00:00+01:00
2024-02-12 19:00:00+00:00,79.15,0.07915000000000001,EUR,MWH,2024-02-12 20:00:00+01:00
2024-02-12 20:00:00+00:00,71.54,0.07154,EUR,MWH,2024-02-12 21:00:00+01:00
2024-02-12 21:00:00+00:00,65.87,0.06587,EUR,MWH,2024-02-12 22:00:00+01:00
2024-02-12 22:00:00+00:00,61.9,0.0619,EUR,MWH,2024-02-12 23:00:00+01:00
2024-02-12 23:00:00+00:00,68.59,0.06859,EUR,MWH,2024-02-13 00:00:00+01:00
2024-02-13 00:00:00+00:00,65.37,0.06537000000000001,EUR,MWH,2024-02-13 01:00:00+01:00
2024-02-13 01:00:00+00:00,63.41,0.06341,EUR,MWH,2024-02-13 02:00:00+01:00
2024-02-13 02:00:00+00:00,60.49,0.06049,EUR,MWH,2024-02-13 03:00:00+01:00
2024-02-13 03:00:00+00:00,60.06,0.06006,EUR,MWH,2024-02-13 04:00:00+01:00
2024-02-13 04:00:00+00:00,63.59,0.06359000000000001,EUR,MWH,2024-02-13 05:00:00+01:00
2024-02-13 05:00:00+00:00,70.7,0.0707,EUR,MWH,2024-02-13 06:00:00+01:00
2024-02-13 06:00:00+00:00,82.32,0.08231999999999999,EUR,MWH,2024-02-13 07:00:00+01:00
2024-02-13 07:00:00+00:00,89.1,0.0891,EUR,MWH,2024-02-13 08:00:00+01:00
2024-02-13 08:00:00+00:00,75.12,0.07512,EUR,MWH,2024-02-13 09:00:00+01:00
2024-02-13 09:00:00+00:00,69.21,0.06921,EUR,MWH,2024-02-13 10:00:00+01:00
2024-02-13 10:00:00+00:00,63.87,0.06387,EUR,MWH,2024-02-13 11:00:00+01:00
2024-02-13 11:00:00+00:00,60.53,0.06053,EUR,MWH,2024-02-13 12:00:00+01:00
2024-02-13 12:00:00+00:00,60.26,0.06026,EUR,MWH,2024-02-13 13:00:00+01:00
2024-02-13 13:00:00+00:00,63.1,0.0631,EUR,MWH,2024-02-13 14:00:00+01:00
2024-02-13 14:00:00+00:00,70.7,0.0707,EUR,MWH,2024-02-13 15:00:00+01:00
2024-02-13 15:00:00+00:00,77.92,0.07792,EUR,MWH,2024-02-13 16:00:00+01:00
2024-02-13 16:00:00+00:00,91.79,0.09179000000000001,EUR,MWH,2024-02-13 17:00:00+01:00
2024-02-13 17:00:00+00:00,99.2,0.0992,EUR,MWH,2024-02-13 18:00:00+01:00
2024-02-13 18:00:00+00:00,91.13,0.09112999999999999,EUR,MWH,2024-02-13 19:00:00+01:00
2024-02-13 19:00:00+00:00,78.2,0.0782,EUR,MWH,2024-02-13 20:00:00+01:00
2024-02-13 20:00:00+00:00,72.18,0.07218000000000001,EUR,MWH,2024-02-13 21:00:00+01:00
2024-02-13 21:00:00+00:00,68.53,0.06853000000000001,EUR,MWH,2024-02-13 22:00:00+01:00
2024-02-13 22:00:00+00:00,64.78,0.06478,EUR,MWH,2024-02-13 23:00:00+01:00
2024-02-13 23:00:00+00:00,60.63,0.06063,EUR,MWH,2024-02-14 00:00:00+01:00
2024-02-14 00:00:00+00:00,59.34,0.059340000000000004,EUR,MWH,2024-02-14 01:00:00+01:00
2024-02-14 01:00:00+00:00,55.76,0.05576,EUR,MWH,2024-02-14 02:00:00+01:00
2024-02-14 02:00:00+00:00,54.79,0.05479,EUR,MWH,2024-02-14 03:00:00+01:00
2024-02-14 03:00:00+00:00,55.06,0.055060000000000005,EUR,MWH,2024-02-14 04:00:00+01:00
2024-02-14 04:00:00+00:00,58.5,0.0585,EUR,MWH,2024-02-14 05:00:00+01:00
2024-02-14 05:00:00+00:00,63.52,0.06352000000000001,EUR,MWH,2024-02-14 06:00:00+01:00
2024-02-14 06:00:00+00:00,72.98,0.07298,EUR,MWH,2024-02-14 07:00:00+01:00
2024-02-14 07:00:00+00:00,79.89,0.07989,EUR,MWH,2024-02-14 08:00:00+01:00
2024-02-14 08:00:00+00:00,69.65,0.06965,EUR,MWH,2024-02-14 09:00:00+01:00
2024-02-14 09:00:00+00:00,63.86,0.06386,EUR,MWH,2024-02-14 10:00:00+01:00
2024-02-14 10:00:00+00:00,63.29,0.06329,EUR,MWH,2024-02-14 11:00:00+01:00
2024-02-14 11:00:00+00:00,62.16,0.06216,EUR,MWH,2024-02-14 12:00:00+01:00
2024-02-14 12:00:00+00:00,61.91,0.06191,EUR,MWH,2024-02-14 13:00:00+01:00
2024-02-14 13:00:00+00:00,67.29,0.06729,EUR,MWH,2024-02-14 14:00:00+01:00
2024-02-14 14:00:00+00:00,70.69,0.07069,EUR,MWH,2024-02-14 15:00:00+01:00
2024-02-14 15:00:00+00:00,75.99,0.07598999999999999,EUR,MWH,2024-02-14 16:00:00+01:00
2024-02-14 16:00:00+00:00,81.65,0.08165,EUR,MWH,2024-02-14 17:00:00+01:00
2024-02-14 17:00:00+00:00,87.67,0.08767,EUR,MWH,2024-02-14 18:00:00+01:00
2024-02-14 18:00:00+00:00,84.58,0.08458,EUR,MWH,2024-02-14 19:00:00+01:00
2024-02-14 19:00:00+00:00,76.6,0.07659999999999999,EUR,MWH,2024-02-14 20:00:00+01:00
2024-02-14 20:00:00+00:00,69.71,0.06971,EUR,MWH,2024-02-14 21:00:00+01:00
2024-02-14 21:00:00+00:00,68.2,0.0682,EUR,MWH,2024-02-14 22:00:00+01:00
2024-02-14 22:00:00+00:00,63.8,0.0638,EUR,MWH,2024-02-14 23:00:00+01:00
2024-02-14 23:00:00+00:00,61.67,0.06167,EUR,MWH,2024-02-15 00:00:00+01:00
2024-02-15 00:00:00+00:00,60.55,0.06055,EUR,MWH,2024-02-15 01:00:00+01:00
2024-02-15 01:00:00+00:00,59.41,0.05941,EUR,MWH,2024-02-15 02:00:00+01:00
2024-02-15 02:00:00+00:00,58.33,0.05833,EUR,MWH,2024-02-15 03:00:00+01:00
2024-02-15 03:00:00+00:00,59.63,0.05963,EUR,MWH,2024-02-15 04:00:00+01:00
2024-02-15 04:00:00+00:00,63.43,0.06343,EUR,MWH,2024-02-15 05:00:00+01:00
2024-02-15 05:00:00+00:00,70.14,0.07014,EUR,MWH,2024-02-15 06:00:00+01:00
2024-02-15 06:00:00+00:00,79.8,0.0798,EUR,MWH,2024-02-15 07:00:00+01:00
2024-02-15 07:00:00+00:00,82.06,0.08206000000000001,EUR,MWH,2024-02-15 08:00:00+01:00
2024-02-15 08:00:00+00:00,77.84,0.07784,EUR,MWH,2024-02-15 09:00:00+01:00
2024-02-15 09:00:00+00:00,73.51,0.07351,EUR,MWH,2024-02-15 10:00:00+01:00
2024-02-15 10:00:00+00:00,68.51,0.06851,EUR,MWH,2024-02-15 11:00:00+01:00
2024-02-15 11:00:00+00:00,64.8,0.0648,EUR,MWH,2024-02-15 12:00:00+01:00
2024-02-15 12:00:00+00:00,63.85,0.06385,EUR,MWH,2024-02-15 13:00:00+01:00
2024-02-15 13:00:00+00:00,66.84,0.06684,EUR,MWH,2024-02-15 14:00:00+01:00
2024-02-15 14:00:00+00:00,71.27,0.07127,EUR,MWH,2024-02-15 15:00:00+01:00
2024-02-15 15:00:00+00:00,74.11,0.07411,EUR,MWH,2024-02-15 16:00:00+01:00
2024-02-15 16:00:00+00:00,82.44,0.08244,EUR,MWH,2024-02-15 17:00:00+01:00
2024-02-15 17:00:00+00:00,84.54,0.08454,EUR,MWH,2024-02-15 18:00:00+01:00
2024-02-15 18:00:00+00:00,75.13,0.07513,EUR,MWH,2024-02-15 19:00:00+01:00
2024-02-15 19:00:00+00:00,69.56,0.06956,EUR,MWH,2024-02-15 20:00:00+01:00
2024-02-15 20:00:00+00:00,62.68,0.06268,EUR,MWH,2024-02-15 21:00:00+01:00
2024-02-15 21:00:00+00:00,62.66,0.06266,EUR,MWH,2024-02-15 22:00:00+01:00
2024-02-15 22:00:00+00:00,58.64,0.05864,EUR,MWH,2024-02-15 23:00:00+01:00
2024-02-15 23:00:00+00:00,51.76,0.05176,EUR,MWH,2024-02-16 00:00:00+01:00
2024-02-16 00:00:00+00:00,51.08,0.05108,EUR,MWH,2024-02-16 01:00:00+01:00
2024-02-16 01:00:00+00:00,49.92,0.04992,EUR,MWH,2024-02-16 02:00:00+01:00
2024-02-16 02:00:00+00:00,48.81,0.04881,EUR,MWH,2024-02-16 03:00:00+01:00
2024-02-16 03:00:00+00:00,51.38,0.05138,EUR,MWH,2024-02-16 04:00:00+01:00
2024-02-16 04:00:00+00:00,52.2,0.0522,EUR,MWH,2024-02-16 05:00:00+01:00
2024-02-16 05:00:00+00:00,57.5,0.0575,EUR,MWH,2024-02-16 06:00:00+01:00
2024-02-16 06:00:00+00:00,68.88,0.06888,EUR,MWH,2024-02-16 07:00:00+01:00
2024-02-16 07:00:00+00:00,70.5,0.0705,EUR,MWH,2024-02-16 08:00:00+01:00
2024-02-16 08:00:00+00:00,68.0,0.068,EUR,MWH,2024-02-16 09:00:00+01:00
2024-02-16 09:00:00+00:00,61.2,0.061200000000000004,EUR,MWH,2024-02-16 10:00:00+01:00
2024-02-16 10:00:00+00:00,68.8,0.0688,EUR,MWH,2024-02-16 11:00:00+01:00
2024-02-16 11:00:00+00:00,65.0,0.065,EUR,MWH,2024-02-16 12:00:00+01:00
2024-02-16 12:00:00+00:00,61.2,0.061200000000000004,EUR,MWH,2024-02-16 13:00:00+01:00
2024-02-16 13:00:00+00:00,63.04,0.06304,EUR,MWH,2024-02-16 14:00:00+01:00
2024-02-16 14:00:00+00:00,64.96,0.06495999999999999,EUR,MWH,2024-02-16 15:00:00+01:00
2024-02-16 15:00:00+00:00,70.0,0.07,EUR,MWH,2024-02-16 16:00:00+01:00
2024-02-16 16:00:00+00:00,72.06,0.07206,EUR,MWH,2024-02-16 17:00:00+01:00
2024-02-16 17:00:00+00:00,79.73,0.07973000000000001,EUR,MWH,2024-02-16 18:00:00+01:00
2024-02-16 18:00:00+00:00,80.75,0.08075,EUR,MWH,2024-02-16 19:00:00+01:00
2024-02-16 19:00:00+00:00,74.53,0.07453,EUR,MWH,2024-02-16 20:00:00+01:00
2024-02-16 20:00:00+00:00,70.0,0.07,EUR,MWH,2024-02-16 21:00:00+01:00
2024-02-16 21:00:00+00:00,70.0,0.07,EUR,MWH,2024-02-16 22:00:00+01:00
2024-02-16 22:00:00+00:00,65.7,0.06570000000000001,EUR,MWH,2024-02-16 23:00:00+01:00
2024-02-16 23:00:00+00:00,68.5,0.0685,EUR,MWH,2024-02-17 00:00:00+01:00
2024-02-17 00:00:00+00:00,62.64,0.06264,EUR,MWH,2024-02-17 01:00:00+01:00
2024-02-17 01:00:00+00:00,68.0,0.068,EUR,MWH,2024-02-17 02:00:00+01:00
2024-02-17 02:00:00+00:00,64.9,0.0649,EUR,MWH,2024-02-17 03:00:00+01:00
2024-02-17 03:00:00+00:00,64.89,0.06489,EUR,MWH,2024-02-17 04:00:00+01:00
2024-02-17 04:00:00+00:00,73.28,0.07328,EUR,MWH,2024-02-17 05:00:00+01:00
2024-02-17 05:00:00+00:00,60.6,0.0606,EUR,MWH,2024-02-17 06:00:00+01:00
2024-02-17 06:00:00+00:00,68.7,0.0687,EUR,MWH,2024-02-17 07:00:00+01:00
2024-02-17 07:00:00+00:00,75.3,0.07529999999999999,EUR,MWH,2024-02-17 08:00:00+01:00
2024-02-17 08:00:00+00:00,84.52,0.08452,EUR,MWH,2024-02-17 09:00:00+01:00
2024-02-17 09:00:00+00:00,67.0,0.067,EUR,MWH,2024-02-17 10:00:00+01:00
2024-02-17 10:00:00+00:00,60.83,0.060829999999999995,EUR,MWH,2024-02-17 11:00:00+01:00
2024-02-17 11:00:00+00:00,58.24,0.05824,EUR,MWH,2024-02-17 12:00:00+01:00
2024-02-17 12:00:00+00:00,55.25,0.05525,EUR,MWH,2024-02-17 13:00:00+01:00
2024-02-17 13:00:00+00:00,59.1,0.0591,EUR,MWH,2024-02-17 14:00:00+01:00
2024-02-17 14:00:00+00:00,67.07,0.06706999999999999,EUR,MWH,2024-02-17 15:00:00+01:00
2024-02-17 15:00:00+00:00,70.8,0.0708,EUR,MWH,2024-02-17 16:00:00+01:00
2024-02-17 16:00:00+00:00,85.01,0.08501,EUR,MWH,2024-02-17 17:00:00+01:00
2024-02-17 17:00:00+00:00,105.68,0.10568000000000001,EUR,MWH,2024-02-17 18:00:00+01:00
2024-02-17 18:00:00+00:00,89.51,0.08951,EUR,MWH,2024-02-17 19:00:00+01:00
2024-02-17 19:00:00+00:00,80.15,0.08015,EUR,MWH,2024-02-17 20:00:00+01:00
2024-02-17 20:00:00+00:00,74.16,0.07415999999999999,EUR,MWH,2024-02-17 21:00:00+01:00
2024-02-17 21:00:00+00:00,72.06,0.07206,EUR,MWH,2024-02-17 22:00:00+01:00
2024-02-17 22:00:00+00:00,69.11,0.06911,EUR,MWH,2024-02-17 23:00:00+01:00
2024-02-17 23:00:00+00:00,62.13,0.062130000000000005,EUR,MWH,2024-02-18 00:00:00+01:00
2024-02-18 00:00:00+00:00,54.81,0.054810000000000005,EUR,MWH,2024-02-18 01:00:00+01:00
2024-02-18 01:00:00+00:00,51.4,0.0514,EUR,MWH,2024-02-18 02:00:00+01:00
2024-02-18 02:00:00+00:00,50.22,0.05022,EUR,MWH,2024-02-18 03:00:00+01:00
2024-02-18 03:00:00+00:00,50.0,0.05,EUR,MWH,2024-02-18 04:00:00+01:00
2024-02-18 04:00:00+00:00,48.47,0.04847,EUR,MWH,2024-02-18 05:00:00+01:00
2024-02-18 05:00:00+00:00,46.02,0.046020000000000005,EUR,MWH,2024-02-18 06:00:00+01:00
2024-02-18 06:00:00+00:00,48.97,0.04897,EUR,MWH,2024-02-18 07:00:00+01:00
2024-02-18 07:00:00+00:00,47.28,0.04728,EUR,MWH,2024-02-18 08:00:00+01:00
2024-02-18 08:00:00+00:00,43.03,0.04303,EUR,MWH,2024-02-18 09:00:00+01:00
2024-02-18 09:00:00+00:00,40.45,0.04045,EUR,MWH,2024-02-18 10:00:00+01:00
2024-02-18 10:00:00+00:00,41.0,0.041,EUR,MWH,2024-02-18 11:00:00+01:00
2024-02-18 11:00:00+00:00,50.0,0.05,EUR,MWH,2024-02-18 12:00:00+01:00
2024-02-18 12:00:00+00:00,50.17,0.05017,EUR,MWH,2024-02-18 13:00:00+01:00
2024-02-18 13:00:00+00:00,64.6,0.06459999999999999,EUR,MWH,2024-02-18 14:00:00+01:00
2024-02-18 14:00:00+00:00,66.93,0.06693,EUR,MWH,2024-02-18 15:00:00+01:00
2024-02-18 15:00:00+00:00,62.87,0.06287,EUR,MWH,2024-02-18 16:00:00+01:00
2024-02-18 16:00:00+00:00,72.0,0.072,EUR,MWH,2024-02-18 17:00:00+01:00
2024-02-18 17:00:00+00:00,84.1,0.0841,EUR,MWH,2024-02-18 18:00:00+01:00
2024-02-18 18:00:00+00:00,70.59,0.07059,EUR,MWH,2024-02-18 19:00:00+01:00
2024-02-18 19:00:00+00:00,64.71,0.06470999999999999,EUR,MWH,2024-02-18 20:00:00+01:00
2024-02-18 20:00:00+00:00,59.83,0.05983,EUR,MWH,2024-02-18 21:00:00+01:00
2024-02-18 21:00:00+00:00,57.33,0.05733,EUR,MWH,2024-02-18 22:00:00+01:00
2024-02-18 22:00:00+00:00,53.94,0.053939999999999995,EUR,MWH,2024-02-18 23:00:00+01:00
2024-02-18 23:00:00+00:00,44.0,0.044,EUR,MWH,2024-02-19 00:00:00+01:00
2024-02-19 00:00:00+00:00,48.32,0.04832,EUR,MWH,2024-02-19 01:00:00+01:00
2024-02-19 01:00:00+00:00,46.46,0.04646,EUR,MWH,2024-02-19 02:00:00+01:00
2024-02-19 02:00:00+00:00,43.91,0.04391,EUR,MWH,2024-02-19 03:00:00+01:00
2024-02-19 03:00:00+00:00,44.92,0.04492,EUR,MWH,2024-02-19 04:00:00+01:00
2024-02-19 04:00:00+00:00,51.57,0.05157,EUR,MWH,2024-02-19 05:00:00+01:00
2024-02-19 05:00:00+00:00,68.63,0.06863,EUR,MWH,2024-02-19 06:00:00+01:00
2024-02-19 06:00:00+00:00,79.12,0.07912000000000001,EUR,MWH,2024-02-19 07:00:00+01:00
2024-02-19 07:00:00+00:00,83.87,0.08387,EUR,MWH,2024-02-19 08:00:00+01:00
2024-02-19 08:00:00+00:00,75.06,0.07506,EUR,MWH,2024-02-19 09:00:00+01:00
2024-02-19 09:00:00+00:00,70.88,0.07088,EUR,MWH,2024-02-19 10:00:00+01:00
2024-02-19 10:00:00+00:00,69.22,0.06922,EUR,MWH,2024-02-19 11:00:00+01:00
2024-02-19 11:00:00+00:00,62.47,0.06247,EUR,MWH,2024-02-19 12:00:00+01:00
2024-02-19 12:00:00+00:00,59.97,0.059969999999999996,EUR,MWH,2024-02-19 13:00:00+01:00
2024-02-19 13:00:00+00:00,64.18,0.06418,EUR,MWH,2024-02-19 14:00:00+01:00
2024-02-19 14:00:00+00:00,66.8,0.0668,EUR,MWH,2024-02-19 15:00:00+01:00
2024-02-19 15:00:00+00:00,69.86,0.06986,EUR,MWH,2024-02-19 16:00:00+01:00
2024-02-19 16:00:00+00:00,76.15,0.07615000000000001,EUR,MWH,2024-02-19 17:00:00+01:00
2024-02-19 17:00:00+00:00,99.89,0.09989,EUR,MWH,2024-02-19 18:00:00+01:00
2024-02-19 18:00:00+00:00,80.02,0.08002,EUR,MWH,2024-02-19 19:00:00+01:00
2024-02-19 19:00:00+00:00,71.92,0.07192,EUR,MWH,2024-02-19 20:00:00+01:00
2024-02-19 20:00:00+00:00,67.49,0.06749,EUR,MWH,2024-02-19 21:00:00+01:00
